56521536	20127	0.11966	0.01647	0.00106	0.00000	0.19084	0.08015	0.10048	0	43	21	25
56541662	20117	0.12875	0.00653	0.00086	0.00000	0.17627	0.07658	0.07257	0	40	20	19
56561600	20137	0.12211	0.01473	0.00067	0.00000	0.15415	0.07954	0.06033	0	36	20	16
56581753	20126	0.12240	0.02989	0.00041	0.00000	0.13042	0.09236	0.04472	0	31	23	13
56601873	20129	0.13821	0.05838	0.00012	0.00000	0.11618	0.12505	0.03328	0	28	30	10
56623275	20127	0.15280	0.07461	-0.00033	0.00203	0.08509	0.14926	0.00000	1	22	35	0
56642292	20125	0.17788	0.08965	-0.00081	0.04097	0.09552	0.21576	0.00000	12	24	48	0
56662431	20372	0.22859	0.06773	-0.00156	0.13481	0.14618	0.32315	0.00000	32	34	72	0
56682477	20117	0.31327	0.01870	-0.00254	0.27039	0.23774	0.47525	0.00000	60	53	117	0
56702552	20119	0.41939	-0.07040	-0.00392	0.46859	0.36723	0.50000	0.00000	115	85	127	0
56722823	20218	0.51176	-0.19478	-0.00580	0.50000	0.50000	0.50000	0.00000	127	127	127	0
56743408	20125	0.54274	-0.37055	-0.00814	0.50000	0.50000	0.50000	0.00000	127	127	127	0
56764571	20123	0.46929	-0.63700	-0.01094	0.50000	0.50000	0.50000	0.00000	127	127	127	0
56783484	20127	0.34837	-0.82914	-0.01344	0.50000	0.50000	0.50000	0.00000	127	127	127	0
56803614	20159	0.07738	-0.93960	-0.01561	0.50000	0.50000	0.50000	0.00000	127	127	127	0
56823795	20152	-0.18276	-0.80128	-0.01710	0.50000	0.50000	0.50000	0.00000	127	127	127	0
56843898	20386	-0.37446	-0.53535	-0.01831	0.50000	0.50000	0.50000	0.00000	127	127	127	0
56863945	20116	-0.73902	-0.14346	-0.01850	0.50000	0.29354	0.50000	0.00000	127	65	127	0
56884058	20117	-0.77157	0.31683	-0.01830	0.50000	0.00000	0.50000	0.01917	127	0	127	8
56904195	20116	-0.64393	0.58934	-0.01719	0.50000	0.00000	0.50000	0.20368	127	0	127	46
56924344	20119	-0.62422	0.78739	-0.01568	0.50000	0.00000	0.50000	0.27573	127	0	127	61
56944478	20118	-0.59682	0.91700	-0.01385	0.50000	0.00000	0.50000	0.30078	127	0	127	67
56964577	20119	-0.55622	0.98762	-0.01209	0.50000	0.00000	0.50000	0.30613	127	0	127	68
56985166	20284	-0.48561	0.87668	-0.00984	0.50000	0.00000	0.50000	0.23696	127	0	127	52
57005268	20237	-0.43753	0.84882	-0.00870	0.50000	0.00000	0.50000	0.22737	127	0	127	50
57028374	20147	-0.32741	0.79880	-0.00835	0.50000	0.00000	0.50000	0.25422	127	0	127	56
57045743	20154	-0.28611	0.71646	-0.00681	0.50000	0.00000	0.42589	0.22769	127	0	101	50
57065943	20113	-0.20969	0.58777	-0.00626	0.50000	0.00000	0.43198	0.20305	127	0	103	45
57086297	20128	-0.16721	0.43509	-0.00570	0.50000	0.00000	0.41759	0.13953	127	0	98	33
57106174	20144	-0.14178	0.31560	-0.00525	0.50000	0.00000	0.39970	0.08433	127	0	93	21
57127271	20123	-0.12474	0.20435	-0.00480	0.50000	0.00000	0.37569	0.02823	127	0	87	9
57146364	20129	-0.11981	0.11051	-0.00448	0.50000	0.02641	0.38073	0.00000	127	9	88	0
57166491	20131	-0.12480	0.03145	-0.00411	0.50000	0.07940	0.40046	0.00000	127	20	93	0
57186599	20128	-0.10905	-0.02872	-0.00377	0.45045	0.10400	0.40684	0.00000	109	26	95	0
57206593	20234	-0.11369	-0.09303	-0.00348	0.41913	0.14680	0.42452	0.00000	98	35	100	0
57226811	20162	-0.12354	-0.11342	-0.00324	0.39905	0.16687	0.41585	0.00000	93	39	97	0
57246840	20120	-0.11878	-0.11201	-0.00305	0.37594	0.16206	0.39576	0.00000	87	38	92	0
57266960	20121	-0.11266	-0.09470	-0.00283	0.35120	0.14678	0.36199	0.00000	80	35	83	0
57287464	20117	-0.10995	-0.08156	-0.00264	0.33105	0.13686	0.33407	0.00000	74	33	74	0
57307535	20134	-0.10648	-0.06910	-0.00249	0.31438	0.12687	0.31050	0.00000	70	30	69	0
57327656	20134	-0.08442	-0.07013	-0.00232	0.28135	0.10923	0.29199	0.00000	62	27	65	0
57347681	20138	-0.05446	-0.05298	-0.00214	0.24396	0.07468	0.25796	0.00000	54	19	57	0
57367770	20141	-0.05017	-0.06358	-0.00199	0.22440	0.07673	0.25034	0.00000	49	20	55	0
57389176	20160	-0.04596	-0.06621	-0.00183	0.20495	0.07435	0.23606	0.00000	46	19	52	0
57408135	20229	-0.02638	-0.06085	-0.00160	0.16854	0.05468	0.20607	0.00000	39	15	46	0
57428131	20119	-0.01558	-0.05701	-0.00127	0.12853	0.04330	0.16876	0.00000	31	13	39	0
57448469	20115	-0.00830	-0.05107	-0.00089	0.08607	0.03392	0.12514	0.00000	22	11	30	0
57469604	20203	-0.00446	-0.03966	-0.00055	0.05184	0.02470	0.08320	0.00000	14	9	21	0
57488603	20123	0.01107	-0.03352	-0.00019	0.00653	0.00843	0.04081	0.00000	4	5	12	0
57509238	20121	0.04213	-0.02157	0.00022	0.00000	0.03051	0.04085	0.05442	0	10	12	15
57529188	20120	0.06284	-0.01028	0.00064	0.00000	0.06254	0.04305	0.10947	0	17	13	27
57549194	20118	0.04434	-0.04128	0.00092	0.00000	0.11448	0.05903	0.12812	0	28	16	31
57570471	20123	0.02834	-0.07055	0.00112	0.00000	0.15766	0.07408	0.14054	0	37	19	33
57589348	20121	0.03252	-0.08421	0.00127	0.00000	0.18182	0.08733	0.15896	0	42	22	37
57609563	20120	0.04130	-0.08642	0.00144	0.00000	0.20031	0.09397	0.18176	0	45	24	42
57629602	20124	0.05540	-0.07269	0.00166	0.00000	0.21166	0.09139	0.21103	0	47	23	47
57649815	20120	0.04559	-0.03713	0.00187	0.00000	0.20988	0.05750	0.22218	0	47	16	49
57669865	20121	0.03769	-0.00653	0.00216	0.00000	0.21791	0.02920	0.24263	0	48	10	54
57690923	20121	0.05611	0.03336	0.00264	0.00000	0.23839	0.01199	0.30257	0	53	6	67
57710035	20114	0.07087	0.06874	0.00322	0.00191	0.27408	0.00000	0.37280	1	61	0	86
57730293	20116	0.07557	0.10944	0.00378	0.02396	0.32451	0.00000	0.45534	9	72	0	110
57750353	20267	0.07643	0.13494	0.00472	0.03484	0.41371	0.00000	0.50000	11	97	0	127
57770414	20125	0.11260	0.20741	0.00621	0.04370	0.50000	0.00000	0.50000	13	127	0	127
57790452	20143	0.13114	0.30027	0.00867	0.06119	0.50000	0.00000	0.50000	16	127	0	127
57810689	20120	0.13607	0.32509	0.01093	0.03414	0.50000	0.00000	0.50000	11	127	0	127
57830959	20118	0.12404	0.34498	0.01288	0.00866	0.50000	0.00000	0.50000	5	127	0	127
57851131	20119	0.19389	0.33623	0.01459	0.00000	0.50000	0.11249	0.50000	0	127	27	127
57871354	20331	0.13343	0.32228	0.01612	0.00000	0.50000	0.10824	0.50000	0	127	27	127
57911293	22278	0.06592	0.19770	0.01585	0.00000	0.50000	0.08981	0.50000	0	127	23	127
57913061	20128	0.07363	0.05775	0.01722	0.00000	0.50000	0.08666	0.50000	0	127	22	127
57933283	20120	0.25096	0.11856	0.01732	0.00000	0.50000	0.27751	0.50000	0	127	62	127
57953581	20118	0.29700	0.23053	0.01690	0.00000	0.50000	0.37405	0.50000	0	127	87	127
57973998	20147	0.38288	0.19048	0.01543	0.00000	0.50000	0.41816	0.50000	0	127	98	127
57994134	20147	0.48830	0.04594	0.01381	0.00000	0.50000	0.38423	0.50000	0	127	89	127
58014019	20591	0.41010	-0.06519	0.01246	0.00000	0.50000	0.22581	0.50000	0	127	50	127
58034873	20182	0.25493	-0.09734	0.01166	0.00000	0.50000	0.08200	0.50000	0	127	21	127
58055066	20129	0.08016	-0.03453	0.01072	0.00000	0.50000	0.01834	0.50000	0	127	7	127
58075165	20111	-0.00219	0.08568	0.00982	0.00000	0.50000	0.07064	0.50000	0	127	18	127
58095591	20110	-0.05411	0.19808	0.00878	0.00000	0.50000	0.14142	0.50000	0	127	33	127
58115591	20123	-0.09612	0.25434	0.00786	0.00000	0.50000	0.17286	0.50000	0	127	40	127
58135701	20137	-0.03022	0.20188	0.00686	0.00000	0.50000	0.16206	0.50000	0	127	38	127
58155679	20333	0.04225	0.12742	0.00604	0.00000	0.50000	0.13220	0.50000	0	127	32	127
58175673	20126	0.04773	0.04093	0.00520	0.00000	0.50000	0.05860	0.50000	0	127	16	127
58195842	20125	0.07255	-0.05861	0.00444	0.01748	0.49853	0.00000	0.40692	7	126	0	95
58215934	20125	0.06691	-0.12836	0.00382	0.08134	0.48230	0.00000	0.36257	21	120	0	83
58236045	20124	0.04808	-0.17536	0.00332	0.13118	0.46026	0.00000	0.33434	31	112	0	74
58256740	20124	0.02550	-0.18802	0.00296	0.15271	0.42834	0.00000	0.31572	36	101	0	70
58276824	20121	0.00601	-0.16766	0.00264	0.14398	0.37906	0.00000	0.29296	34	88	0	65
58296855	20125	-0.03247	-0.12654	0.00239	0.12647	0.31814	0.00000	0.28542	30	71	0	63
58316842	20122	-0.06325	-0.09972	0.00209	0.11787	0.26462	0.00000	0.27174	29	59	0	60
58336910	20110	-0.03938	-0.10164	0.00186	0.10801	0.24722	0.00000	0.23254	27	55	0	51
58356959	20114	-0.04512	-0.08808	0.00161	0.09892	0.21178	0.00000	0.20873	25	47	0	47
58377608	20137	-0.01144	-0.06891	0.00129	0.06585	0.17371	0.00000	0.15041	17	40	0	35
58397295	20117	0.04016	-0.08011	0.00091	0.05056	0.15357	0.00000	0.07958	14	36	0	20
58417220	20116	0.11547	-0.11869	0.00057	0.04713	0.15969	0.00000	0.00095	13	37	0	0
58437486	20371	0.15569	-0.16362	0.00026	0.11509	0.21616	0.04962	0.00000	28	48	14	0
58457698	20121	0.18742	-0.18734	-0.00004	0.16630	0.25597	0.09771	0.00000	39	57	24	0
58478139	20140	0.20978	-0.18364	-0.00032	0.19465	0.27394	0.14286	0.00000	44	61	34	0
58498177	20204	0.19368	-0.16082	-0.00059	0.20254	0.24891	0.16482	0.00000	45	55	38	0
58518142	20127	0.16410	-0.10730	-0.00091	0.19097	0.19601	0.18623	0.00000	43	44	42	0
58538300	20123	0.16957	-0.05610	-0.00128	0.19257	0.17304	0.23684	0.00000	44	40	52	0
58558416	20147	0.15051	-0.00742	-0.00151	0.17763	0.12948	0.25473	0.00000	41	31	56	0
58578684	20114	0.08102	0.03114	-0.00183	0.17127	0.04895	0.24295	0.00000	40	14	54	0
58599052	20126	0.08603	0.02823	-0.00219	0.20856	0.05319	0.28183	0.00000	47	15	63	0
58618932	20333	0.15086	-0.01887	-0.00281	0.30847	0.13131	0.38511	0.00000	69	31	89	0
58639353	20121	0.18938	-0.07460	-0.00321	0.38741	0.19398	0.44907	0.00000	90	44	108	0
58659466	20119	0.14466	-0.11358	-0.00352	0.43957	0.18369	0.44873	0.00000	105	42	108	0
58679888	20114	0.13698	-0.20010	-0.00388	0.50000	0.23666	0.48038	0.00000	127	52	119	0
58699769	20125	0.14487	-0.26338	-0.00442	0.50000	0.28911	0.50000	0.00000	127	64	127	0
58719818	20215	0.14338	-0.29926	-0.00526	0.50000	0.31836	0.50000	0.00000	127	71	127	0
58739860	20131	0.18830	-0.37999	-0.00635	0.50000	0.41436	0.50000	0.00000	127	97	127	0
58759904	20120	0.20832	-0.48624	-0.00746	0.50000	0.50000	0.50000	0.00000	127	127	127	0
58780009	20124	0.20596	-0.58725	-0.00833	0.50000	0.50000	0.50000	0.00000	127	127	127	0
58800144	20125	0.12693	-0.64750	-0.00908	0.50000	0.50000	0.50000	0.00000	127	127	127	0
58820447	20125	-0.01301	-0.63172	-0.00946	0.50000	0.50000	0.50000	0.00000	127	127	127	0
58840759	20122	-0.14830	-0.59669	-0.00986	0.50000	0.50000	0.50000	0.00000	127	127	127	0
58860855	20124	-0.25033	-0.52079	-0.01003	0.50000	0.46259	0.50000	0.00000	127	113	127	0
58880925	20207	-0.35190	-0.38051	-0.01021	0.50000	0.33854	0.50000	0.00000	127	76	127	0
58900890	20125	-0.41349	-0.22735	-0.01012	0.50000	0.21292	0.50000	0.00000	127	47	127	0
